id,time,cost,period_start,period_end,cost_per_hour,cost_so_far,service,description,invoice_id,project_id,notes,filter,balance,machineType,compute_server_id,diskSizeGb
121055,2025-02-28T00:37:16.894Z,0.8046042,2025-02-28T00:37:16.894Z,2025-02-28T02:31:15.105Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7689}",,02dca5a6-92da-4805-b9d9-9d5076ba3a94,,"{""id"":121055,""time"":""2025-02-28t00:37:16.894z"",""cost"":0.8046042,""period_start"":""2025-02-28t00:37:16.894z"",""period_end"":""2025-02-28t02:31:15.105z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7689},""invoice_id"":null,""project_id"":""02dca5a6-92da-4805-b9d9-9d5076ba3a94"",""notes"":null}",14.3645127373,c2-standard-60,7689,750
121052,2025-02-28T00:37:00.351Z,0.2800581,2025-02-28T00:37:00.350Z,2025-02-28T01:16:40.522Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7675}",,0418f82f-0a4b-4ed1-9e98-f3cf08846603,,"{""id"":121052,""time"":""2025-02-28t00:37:00.351z"",""cost"":0.2800581,""period_start"":""2025-02-28t00:37:00.350z"",""period_end"":""2025-02-28t01:16:40.522z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7675},""invoice_id"":null,""project_id"":""0418f82f-0a4b-4ed1-9e98-f3cf08846603"",""notes"":null}",-4.8308830627,c2-standard-60,7675,750
121049,2025-02-28T00:35:11.558Z,0.38625374,2025-02-28T00:35:11.558Z,2025-02-28T01:29:54.271Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7690}",,19b6c206-827f-4096-9b64-8a9baf4ecc0e,,"{""id"":121049,""time"":""2025-02-28t00:35:11.558z"",""cost"":0.38625374,""period_start"":""2025-02-28t00:35:11.558z"",""period_end"":""2025-02-28t01:29:54.271z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7690},""invoice_id"":null,""project_id"":""19b6c206-827f-4096-9b64-8a9baf4ecc0e"",""notes"":null}",-4.5505129627,c2-standard-60,7690,750
121048,2025-02-28T00:32:36.930Z,0.0036826208,2025-02-28T00:32:36.930Z,2025-02-28T00:36:45.082Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7675}",,0418f82f-0a4b-4ed1-9e98-f3cf08846603,,"{""id"":121048,""time"":""2025-02-28t00:32:36.930z"",""cost"":0.0036826208,""period_start"":""2025-02-28t00:32:36.930z"",""period_end"":""2025-02-28t00:36:45.082z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7675},""invoice_id"":null,""project_id"":""0418f82f-0a4b-4ed1-9e98-f3cf08846603"",""notes"":null}",-4.1642592227,c2-standard-60,7675,750
121047,2025-02-28T00:29:32.250Z,0.002165162,2025-02-28T00:29:32.250Z,2025-02-28T00:41:41.743Z,0.010684932,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'diskSizeGb': 50, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6820}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":121047,""time"":""2025-02-28t00:29:32.250z"",""cost"":0.002165162,""period_start"":""2025-02-28t00:29:32.250z"",""period_end"":""2025-02-28t00:41:41.743z"",""cost_per_hour"":0.010684932,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""disksizegb"":50,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6820},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",-4.1605766019,n2d-standard-32,6820,50
121045,2025-02-28T00:25:23.935Z,0.8032627,2025-02-28T00:25:23.935Z,2025-02-28T15:27:31.487Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7684}",,0bbef53a-9e4f-4033-aca0-1b132d78f51a,,"{""id"":121045,""time"":""2025-02-28t00:25:23.935z"",""cost"":0.8032627,""period_start"":""2025-02-28t00:25:23.935z"",""period_end"":""2025-02-28t15:27:31.487z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7684},""invoice_id"":null,""project_id"":""0bbef53a-9e4f-4033-aca0-1b132d78f51a"",""notes"":null}",-4.1584114399,c2-standard-60,7684,750
121040,2025-02-28T00:12:42.780Z,0.43501905,2025-02-28T00:12:42.780Z,2025-02-28T01:14:19.942Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7696}",,b35b082b-a3c3-408b-948e-58a868779e1c,,"{""id"":121040,""time"":""2025-02-28t00:12:42.780z"",""cost"":0.43501905,""period_start"":""2025-02-28t00:12:42.780z"",""period_end"":""2025-02-28t01:14:19.942z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7696},""invoice_id"":null,""project_id"":""b35b082b-a3c3-408b-948e-58a868779e1c"",""notes"":null}",-3.3551487399,c2-standard-60,7696,750
121037,2025-02-28T00:11:24.041Z,0.001,2025-02-28T00:11:24.041Z,2025-02-28T00:12:26.292Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7696}",,b35b082b-a3c3-408b-948e-58a868779e1c,,"{""id"":121037,""time"":""2025-02-28t00:11:24.041z"",""cost"":0.001,""period_start"":""2025-02-28t00:11:24.041z"",""period_end"":""2025-02-28t00:12:26.292z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7696},""invoice_id"":null,""project_id"":""b35b082b-a3c3-408b-948e-58a868779e1c"",""notes"":null}",-2.9201296899,c2-standard-60,7696,750
121035,2025-02-28T00:11:08.719Z,0.0988243,2025-02-28T00:11:08.719Z,2025-02-28T00:25:08.612Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7684}",,0bbef53a-9e4f-4033-aca0-1b132d78f51a,,"{""id"":121035,""time"":""2025-02-28t00:11:08.719z"",""cost"":0.0988243,""period_start"":""2025-02-28t00:11:08.719z"",""period_end"":""2025-02-28t00:25:08.612z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7684},""invoice_id"":null,""project_id"":""0bbef53a-9e4f-4033-aca0-1b132d78f51a"",""notes"":null}",-2.9191296899,c2-standard-60,7684,750
121028,2025-02-28T00:02:51.185Z,0.60357475,2025-02-28T00:02:51.185Z,2025-02-28T01:28:20.877Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7691}",,2938a9ac-e1ea-4919-83a6-6dfd0f39109f,,"{""id"":121028,""time"":""2025-02-28t00:02:51.185z"",""cost"":0.60357475,""period_start"":""2025-02-28t00:02:51.185z"",""period_end"":""2025-02-28t01:28:20.877z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7691},""invoice_id"":null,""project_id"":""2938a9ac-e1ea-4919-83a6-6dfd0f39109f"",""notes"":null}",-2.8200593899,c2-standard-60,7691,750
121016,2025-02-27T23:59:42.154Z,0.042003088,2025-02-27T23:59:42.154Z,2025-02-28T00:46:52.516Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7687}",,9f5a84fd-7995-4ce3-9132-3ade01eef80e,,"{""id"":121016,""time"":""2025-02-27t23:59:42.154z"",""cost"":0.042003088,""period_start"":""2025-02-27t23:59:42.154z"",""period_end"":""2025-02-28t00:46:52.516z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7687},""invoice_id"":null,""project_id"":""9f5a84fd-7995-4ce3-9132-3ade01eef80e"",""notes"":null}",-2.2164846399,c2-standard-60,7687,750
121011,2025-02-27T23:55:51.066Z,1.2216345,2025-02-27T23:55:51.066Z,2025-02-28T02:48:53.556Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7694}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":121011,""time"":""2025-02-27t23:55:51.066z"",""cost"":1.2216345,""period_start"":""2025-02-27t23:55:51.066z"",""period_end"":""2025-02-28t02:48:53.556z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7694},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",-2.1677155519,c2-standard-60,7694,750
121007,2025-02-27T23:51:42.339Z,0.054656446,2025-02-27T23:51:42.339Z,2025-02-27T23:59:26.856Z,0.42358667,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7687}",,9f5a84fd-7995-4ce3-9132-3ade01eef80e,,"{""id"":121007,""time"":""2025-02-27t23:51:42.339z"",""cost"":0.054656446,""period_start"":""2025-02-27t23:51:42.339z"",""period_end"":""2025-02-27t23:59:26.856z"",""cost_per_hour"":0.42358667,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7687},""invoice_id"":null,""project_id"":""9f5a84fd-7995-4ce3-9132-3ade01eef80e"",""notes"":null}",-0.9459290519,c2-standard-60,7687,750
